#description: MAxO therapeutic annotations for rare diseases
#date: 2023-07-13
#tracker: https://github.com/monarch-initiative/MAxO/issues
disease_id	disease_name	citation	maxo_id	maxo_label	hpo_id	maxo_relation	evidence_code	extension_id	extension_label	attribute	creator	last_update	created_on
MONDO:0018997	Noonan syndrome	PMID:30382642	MAXO:0000058	pharmacotherapy	HP:0002615	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:2485602	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:28192847	MAXO:0000884	behavioral dietary intervention	HP:0002578	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:15889278	MAXO:0000187	beta-adrenergic antagonist therapy	HP:0032092	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018954	Loeys-Dietz syndrome	PMID:27487644	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24399673	MAXO:0025001	surgical procedure on cardiovascular system	HP:6000144	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:32164578	MAXO:0001346	gastrostomy	HP:0001508	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:21992158	MAXO:0000945	spinal cord stimulation	HP:0100749	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:35095068	MAXO:0001281	surgical repair of aorta	HP:0012727	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24395868	MAXO:0001515	surgical procedure on vascular system	HP:0002138	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24045763	MAXO:0000646	cancer chemotherapy	HP:0012182	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:30513314	MAXO:0010032	cardiac transplantation	HP:0001635	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:27780078	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0002647	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:28604473	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:21801912	MAXO:0001281	surgical repair of aorta	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:25323276	MAXO:0001515	surgical procedure on vascular system	HP:0004944	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:28304197	MAXO:0001515	surgical procedure on vascular system	HP:0004947	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:29350591	MAXO:0001515	surgical procedure on vascular system	HP:0004944	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24431245	MAXO:0001515	surgical procedure on vascular system	HP:0002138	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:31842932	MAXO:0035065	dentist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:23350955	MAXO:0001515	surgical procedure on vascular system	HP:0030745	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:29889773	MAXO:0000479	orthopedic surgery	HP:0003302	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:25203753	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24239520	MAXO:0001515	surgical procedure on vascular system	HP:0031252	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34751355	MAXO:0000474	implantable cardioverter-defibrillator placement	HP:0001699	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34182174	MAXO:0000452	ablation therapy	HP:0001663	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34446272	MAXO:0000452	ablation therapy	HP:0004756	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34152392	MAXO:0000452	ablation therapy	HP:0005110	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:36960730	MAXO:0000452	ablation therapy	HP:0001663	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:36396185	MAXO:0000452	ablation therapy	HP:0001663	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34152392	MAXO:0000452	ablation therapy	HP:0004308	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:36396185	MAXO:0000474	implantable cardioverter-defibrillator placement	HP:0001663	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34387130	MAXO:0000474	implantable cardioverter-defibrillator placement	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0015263	Brugada syndrome	PMID:34444641	MAXO:0000884	behavioral dietary intervention	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011382	sickle cell anemia	PMID:28853040	MAXO:0000457	pain management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28249145	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:29668544	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30095751	MAXO:0000802	avoid excessive exercise	HP:0030058	contraindicated	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28257476	MAXO:0001225	iron chelator agent therapy	HP:6000663	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31026251	MAXO:0000756	blood transfusion	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28612714	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28673501	MAXO:0001225	iron chelator agent therapy	HP:6000663	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33836889	MAXO:0010030	bone marrow transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28870775	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33560399	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30643938	MAXO:0000515	extracorporeal membrane oxygenation	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:29377071	MAXO:0000756	blood transfusion	HP:0001297	unknown	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28094851	MAXO:0000756	blood transfusion	HP:0001297	unknown	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30324698	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28500860	MAXO:0000756	blood transfusion	HP:0025722	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28295188	MAXO:0001223	chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31990652	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32034776	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32790687	MAXO:0010043	whole kidney transplantation	HP:0003774	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34889383	MAXO:0001118	hypotension prevention recommendation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:35302009	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:35385685	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:37488061	MAXO:0000646	cancer chemotherapy	HP:0006775	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32255722	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28877587	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33711512	MAXO:0000457	pain management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32716555	MAXO:0000756	blood transfusion	HP:0001903	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38285418	MAXO:0000952	hydration therapy	HP:0200023	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38693059	MAXO:0000756	blood transfusion	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32202252	MAXO:0010030	bone marrow transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30893088	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:35894560	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32507420	MAXO:0000457	pain management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38205646	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32202251	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34101983	MAXO:0000955	bi-level positive airway pressure ventilation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:37248824	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33373554	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33541761	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36346425	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34847228	MAXO:0001223	chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31628051	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:37939876	MAXO:0000747	hematopoietic stem cell transplantation	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:29313508	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38289232	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36866433	MAXO:0001483	complement 5 inhibitor therapy	HP:0001878	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36516084	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31742587	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36354234	MAXO:0001017	vaccination	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30951023	MAXO:0000756	blood transfusion	HP:0100749	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28541013	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31942751	MAXO:0000756	blood transfusion	HP:0100749	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30616959	MAXO:0000756	blood transfusion	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:35072359	MAXO:0000515	extracorporeal membrane oxygenation	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31742673	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34232977	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28802541	MAXO:0000194	opioid analgesic agent therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:29377292	MAXO:0000756	blood transfusion	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32885834	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36775794	MAXO:0000083	acupuncture therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36170507	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31595633	MAXO:0010030	bone marrow transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32147028	MAXO:0000083	acupuncture therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34234298	MAXO:0000747	hematopoietic stem cell transplantation	HP:0002500	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36994864	MAXO:0000087	massage therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32705357	MAXO:0000457	pain management	HP:6000040	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33583735	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:35724398	MAXO:0001017	vaccination	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32469414	MAXO:0010030	bone marrow transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32892842	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36400544	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33749705	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38285418	MAXO:0001507	surgical procedure on genitourinary system	HP:0200023	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33390216	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:37184905	MAXO:0000083	acupuncture therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33176303	MAXO:0000756	blood transfusion	HP:0100749	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34080441	MAXO:0000083	acupuncture therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31803937	MAXO:0000011	physical therapy	HP:0010885	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31780850	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38302294	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32305060	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30300449	MAXO:0001225	iron chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:29556958	MAXO:0000178	anticoagulant agent therapy	HP:0004831	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28821470	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31413089	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34607344	MAXO:0000756	blood transfusion	HP:0025722	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:34889383	MAXO:0000045	dehydration prevention recommendation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28538131	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30667500	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32681734	MAXO:0000065	aerobic exercise therapy	HP:0003546	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33494879	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:38161155	MAXO:0000952	hydration therapy	HP:0012531	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30941859	MAXO:0000756	blood transfusion	HP:0001297	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33836866	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32878859	MAXO:0000066	supplemental oxygen therapy	HP:0012418	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32817291	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31014083	MAXO:0000061	antibacterial agent therapy	HP:0002090	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:29977264	MAXO:0000065	aerobic exercise therapy	HP:0000118	unknown	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32259777	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33128443	MAXO:0000061	antibacterial agent therapy	HP:0002754	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33836978	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33674866	MAXO:0000457	pain management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31045749	MAXO:0000883	cognitive behavior therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32516073	MAXO:0001514	surgical procedure on respiratory system	HP:0200023	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30153113	MAXO:0000279	glucocorticoids/ mineralocorticoids therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32367470	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28748876	MAXO:0010043	whole kidney transplantation	HP:0003774	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:30893088	MAXO:0000457	pain management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:33128440	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28094851	MAXO:0000756	blood transfusion	HP:0001903	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:35260809	MAXO:0001512	surgical procedure on reproductive system	HP:0200023	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:36996737	MAXO:0000087	massage therapy	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:32039737	MAXO:0000457	pain management	HP:0012531	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28159390	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:28544309	MAXO:0001223	chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0011382	sickle cell anemia	PMID:31860969	MAXO:0000756	blood transfusion	HP:0001903	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0007947	Marfan syndrome	PMID:27343792	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31129614	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31513900	MAXO:0001059	iridectomy	HP:0012634	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:29631308	MAXO:0000482	orthotic device usage	HP:0001763	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31194238	MAXO:0000024	surgical procedure on the eye	HP:0001083	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32423364	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31546497	MAXO:0001085	vitrectomy	HP:0001083	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25974974	MAXO:0009043	cataract extraction with intraocular lens insertion	HP:0001132	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:30287287	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:35275761	MAXO:0000512	continuous positive airway pressure ventilation	HP:0002870	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:33301243	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31530070	MAXO:0001297	surgical repair of cardiovascular system	HP:0001653	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:28606654	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25935877	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31981144	MAXO:0000479	orthopedic surgery	HP:0002650	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27898546	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:30207113	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31546497	MAXO:0000024	surgical procedure on the eye	HP:0001083	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25520047	MAXO:0001297	surgical repair of cardiovascular system	HP:0002647	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:33078267	MAXO:0000479	orthopedic surgery	HP:0002650	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31003918	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:28327138	MAXO:0000477	orthopedic procedure	HP:0002650	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27483660	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:37890177	MAXO:0000004	surgical procedure	HP:0025643	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31478365	MAXO:0000004	surgical procedure	HP:0012281	prevents	PCS				0000-0002-0736-9199		2024-08-02
